t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
1584884566.717;16;17.60;55.41;101.12;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;0.23;0.02;0.00;0.00;-0.00;0.02;-0.01;-0.01;17.28;55.38;90.00;0.00;0.50;0.111
1584884566.751;19;17.60;55.41;101.13;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;0.23;0.04;-0.00;-0.00;0.00;-0.02;0.00;0.00;17.28;55.38;90.00;0.00;0.50;0.033
1584884566.833;26;17.60;55.41;101.14;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;0.23;0.06;-0.00;-0.00;-0.00;0.01;-0.00;0.01;17.28;55.38;90.00;0.00;0.50;0.027
1584884566.940;36;17.60;55.41;101.32;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;0.22;0.08;0.06;0.00;-0.00;-0.06;0.02;0.03;17.28;55.43;90.00;0.00;0.50;0.034
1584884567.036;48;17.60;55.42;101.59;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;0.20;0.11;0.09;-0.00;0.00;0.03;-0.01;0.04;17.28;55.43;90.00;0.00;0.50;0.030
1584884567.250;62;17.59;55.43;101.93;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;0.18;0.12;0.11;0.00;0.00;0.00;-0.00;0.04;17.28;55.43;90.00;0.00;0.50;0.127
1584884567.312;73;17.59;55.45;102.16;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;0.16;0.14;0.13;-0.00;0.00;-0.00;-0.00;0.04;17.28;55.43;90.00;0.00;0.50;0.053
1584884567.350;77;17.59;55.45;102.24;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;0.15;0.16;0.13;-0.00;0.00;0.00;0.00;0.03;17.28;55.43;90.00;0.00;0.50;0.036
1584884567.432;84;17.59;55.46;102.35;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;0.14;0.18;0.16;-0.00;0.00;-0.00;-0.00;0.03;17.28;55.48;90.00;0.00;0.50;0.026
1584884567.562;100;17.58;55.49;102.58;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;0.12;0.19;0.18;-0.00;0.00;-0.00;-0.00;0.02;17.28;55.48;90.00;0.00;0.50;0.056
1584884567.651;105;17.58;55.50;102.62;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;0.11;0.20;0.19;0.00;0.00;-0.00;-0.00;0.01;17.28;55.48;90.00;0.00;0.50;0.044
1584884567.741;113;17.58;55.51;102.65;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;0.10;0.22;0.20;-0.00;0.00;0.00;-0.00;0.01;17.28;55.54;90.00;0.00;0.50;0.034
1584884567.858;129;17.57;55.55;102.72;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;0.08;0.23;0.22;-0.00;0.00;-0.00;-0.00;0.01;17.28;55.54;90.00;0.00;0.50;0.052
1584884567.953;135;17.57;55.56;102.70;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;0.07;0.24;0.23;0.00;-0.00;-0.00;-0.00;-0.01;17.28;55.54;90.00;0.00;0.50;0.045
1584884568.036;145;17.56;55.58;102.66;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;0.06;0.26;0.24;0.00;-0.00;-0.00;-0.00;-0.01;17.28;55.59;90.00;0.00;0.50;0.031
1584884568.161;156;17.56;55.61;102.61;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;0.05;0.26;0.26;0.00;-0.00;-0.00;-0.00;-0.01;17.28;55.59;90.00;0.00;0.50;0.055
1584884568.235;164;17.55;55.63;102.56;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;0.04;0.28;0.26;0.00;-0.00;0.00;-0.00;-0.02;17.28;55.64;90.00;0.00;0.50;0.029
1584884568.338;174;17.55;55.66;102.47;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;0.03;0.28;0.28;0.00;-0.00;-0.00;-0.00;-0.02;17.28;55.64;90.00;0.00;0.50;0.032
1584884568.466;189;17.54;55.70;102.32;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;0.01;0.29;0.29;0.00;-0.00;-0.00;-0.00;-0.02;17.28;55.69;90.00;0.00;0.50;0.059
1584884568.644;208;17.52;55.75;102.09;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;-0.00;0.30;0.29;0.00;-0.00;-0.00;-0.00;-0.02;17.28;55.69;90.00;0.00;0.50;0.073
1584884568.680;209;17.52;55.75;102.08;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;-0.00;0.30;0.29;0.00;-0.00;-0.00;-0.00;-0.02;17.28;55.74;90.00;-0.00;0.50;0.035
1584884568.732;213;17.52;55.77;102.01;17.28;54.93;90.00;-0.00;0.50;7056;0;1;0;-0.01;0.30;0.30;0.00;-0.00;0.00;-0.00;-0.03;17.28;55.79;90.00;-0.00;0.50;0.023
